datetime,temperature,humidity,wind_speed,hour,day_of_week,is_holiday,power_zone1
2017-01-03 14:40:00,15.41,64.1,0.074,14,1,0,32293.67089
2017-01-03 14:50:00,15.36,65.23,0.075,14,1,0,32208.60759
2017-01-03 15:00:00,15.44,64.86,0.075,15,1,0,32251.13924
2017-01-03 15:10:00,15.48,64.1,0.075,15,1,0,32567.08861
2017-01-03 15:20:00,15.45,64.86,0.076,15,1,0,32366.58228
2017-01-03 15:30:00,15.44,64.93,0.074,15,1,0,32336.20253
2017-01-03 15:40:00,15.34,65.3,0.075,15,1,0,32257.21519
2017-01-03 15:50:00,15.3,65.83,0.075,15,1,0,31983.79747
2017-01-03 16:00:00,15.34,66.4,0.075,16,1,0,31777.21519
2017-01-03 16:10:00,15.34,66.83,0.071,16,1,0,31874.43038
2017-01-03 16:20:00,15.23,67.66,0.076,16,1,0,31740.75949
2017-01-03 16:30:00,15.18,67.73,0.075,16,1,0,32196.4557
2017-01-03 16:40:00,15.09,67.66,0.076,16,1,0,32263.29114
2017-01-03 16:50:00,14.96,66.19,0.077,16,1,0,32688.60759
2017-01-03 17:00:00,14.94,64.99,0.075,17,1,0,33241.51899
2017-01-03 17:10:00,14.89,65.45,0.073,17,1,0,34669.36709
2017-01-03 17:20:00,14.85,65.55,0.077,17,1,0,36200.50633
2017-01-03 17:30:00,14.78,65.82,0.075,17,1,0,39062.27848
2017-01-03 17:40:00,14.68,67.22,0.073,17,1,0,41486.58228
2017-01-03 17:50:00,14.51,68.26,0.077,17,1,0,42312.91139
2017-01-03 18:00:00,14.32,69.56,0.075,18,1,0,42495.18987
2017-01-03 18:10:00,14.14,70.9,0.076,18,1,0,42750.37975
2017-01-03 18:20:00,13.98,72.1,0.076,18,1,0,42871.89873
2017-01-03 18:30:00,13.86,73.0,0.074,18,1,0,42993.41772
2017-01-03 18:40:00,13.45,73.7,0.075,18,1,0,42823.29114
2017-01-03 18:50:00,12.2,77.3,0.076,18,1,0,42677.46835
2017-01-03 19:00:00,11.85,78.2,0.074,19,1,0,42434.43038
2017-01-03 19:10:00,11.53,79.0,0.078,19,1,0,42671.39241
2017-01-03 19:20:00,11.25,80.0,0.075,19,1,0,42720.0
2017-01-03 19:30:00,11.12,80.5,0.074,19,1,0,42689.62025
2017-01-03 19:40:00,10.92,81.2,0.076,19,1,0,42476.96203
2017-01-03 19:50:00,10.93,81.3,0.079,19,1,0,42288.60759
2017-01-03 20:00:00,10.69,81.5,0.077,20,1,0,41960.50633
2017-01-03 20:10:00,10.39,81.5,0.078,20,1,0,42416.20253
2017-01-03 20:20:00,10.17,83.1,0.074,20,1,0,42519.49367
2017-01-03 20:30:00,10.03,82.9,0.075,20,1,0,42318.98734
2017-01-03 20:40:00,9.61,83.9,0.076,20,1,0,42221.77215
2017-01-03 20:50:00,9.71,84.2,0.075,20,1,0,42033.41772
2017-01-03 21:00:00,9.62,83.4,0.074,21,1,0,41571.64557
2017-01-03 21:10:00,9.49,83.5,0.073,21,1,0,40970.12658
2017-01-03 21:20:00,9.33,83.7,0.076,21,1,0,40490.12658
2017-01-03 21:30:00,9.23,83.9,0.074,21,1,0,39870.37975
2017-01-03 21:40:00,9.14,84.0,0.073,21,1,0,39347.8481
2017-01-03 21:50:00,9.11,83.8,0.073,21,1,0,38916.4557
2017-01-03 22:00:00,9.07,83.8,0.073,22,1,0,37962.53165
2017-01-03 22:10:00,9.0,83.9,0.072,22,1,0,37300.25316
2017-01-03 22:20:00,9.05,84.0,0.072,22,1,0,36565.06329
2017-01-03 22:30:00,8.98,83.6,0.073,22,1,0,35750.88608
2017-01-03 22:40:00,8.81,83.9,0.075,22,1,0,34535.6962
2017-01-03 22:50:00,8.72,84.0,0.076,22,1,0,33654.68354
2017-01-03 23:00:00,8.51,84.3,0.075,23,1,0,32457.72152
2017-01-03 23:10:00,8.52,85.0,0.075,23,1,0,31686.07595
2017-01-03 23:20:00,8.6,84.4,0.074,23,1,0,30847.59494
2017-01-03 23:30:00,8.49,84.5,0.077,23,1,0,30063.79747
2017-01-03 23:40:00,8.33,84.7,0.076,23,1,0,29298.22785
2017-01-03 23:50:00,8.5,84.7,0.073,23,1,0,28550.88608
2017-01-04 00:00:00,8.52,83.7,0.077,0,2,0,27657.72152
2017-01-04 00:10:00,8.63,83.5,0.073,0,2,0,27153.41772
2017-01-04 00:20:00,8.69,82.8,0.076,0,2,0,26442.53165
2017-01-04 00:30:00,8.77,82.3,0.075,0,2,0,26053.67089
2017-01-04 00:40:00,8.36,82.0,0.078,0,2,0,25525.06329
2017-01-04 00:50:00,8.17,82.7,0.075,0,2,0,24795.94937
2017-01-04 01:00:00,8.13,82.4,0.074,1,2,0,23975.6962
2017-01-04 01:10:00,8.14,82.3,0.074,1,2,0,23562.53165
2017-01-04 01:20:00,8.15,82.2,0.076,1,2,0,23179.74684
2017-01-04 01:30:00,8.33,82.2,0.075,1,2,0,23076.4557
2017-01-04 01:40:00,8.36,81.4,0.076,1,2,0,22918.48101
2017-01-04 01:50:00,8.23,80.7,0.076,1,2,0,22772.65823
2017-01-04 02:00:00,8.13,81.2,0.075,2,2,0,22450.63291
2017-01-04 02:10:00,8.04,81.2,0.075,2,2,0,22237.97468
2017-01-04 02:20:00,7.87,81.8,0.074,2,2,0,22086.07595
2017-01-04 02:30:00,7.91,81.8,0.078,2,2,0,21751.89873
2017-01-04 02:40:00,7.9,81.8,0.077,2,2,0,21770.12658
2017-01-04 02:50:00,7.88,81.6,0.077,2,2,0,21745.82278
2017-01-04 03:00:00,7.89,81.2,0.074,3,2,0,21569.62025
2017-01-04 03:10:00,7.94,81.2,0.074,3,2,0,21393.41772
2017-01-04 03:20:00,7.84,80.5,0.073,3,2,0,21229.36709
2017-01-04 03:30:00,7.59,80.4,0.076,3,2,0,21113.92405
2017-01-04 03:40:00,7.44,81.1,0.076,3,2,0,21363.03797
2017-01-04 03:50:00,7.59,81.0,0.082,3,2,0,21308.35443
2017-01-04 04:00:00,7.46,81.3,0.091,4,2,0,21120.0
2017-01-04 04:10:00,6.991,82.5,0.086,4,2,0,21053.16456
2017-01-04 04:20:00,6.683,83.5,0.086,4,2,0,20378.73418
2017-01-04 04:30:00,6.447,84.1,0.087,4,2,0,19479.49367
2017-01-04 04:40:00,6.091,84.9,0.083,4,2,0,19746.83544
2017-01-04 04:50:00,5.88,85.9,0.083,4,2,0,19661.77215
2017-01-04 05:00:00,6.003,86.3,0.085,5,2,0,19746.83544
2017-01-04 05:10:00,5.904,86.7,0.085,5,2,0,20087.08861
2017-01-04 05:20:00,6.042,86.7,0.087,5,2,0,21533.16456
2017-01-04 05:30:00,5.976,86.8,0.085,5,2,0,21818.73418
2017-01-04 05:40:00,5.965,86.9,0.084,5,2,0,22049.62025
2017-01-04 05:50:00,6.025,87.1,0.085,5,2,0,22869.87342
2017-01-04 06:00:00,5.946,86.9,0.084,6,2,0,23696.20253
2017-01-04 06:10:00,5.795,86.9,0.086,6,2,0,23878.48101
2017-01-04 06:20:00,5.488,87.1,0.087,6,2,0,24309.87342
2017-01-04 06:30:00,5.352,87.1,0.083,6,2,0,24346.32911
2017-01-04 06:40:00,5.076,87.7,0.082,6,2,0,24716.96203
2017-01-04 06:50:00,5.291,88.3,0.09,6,2,0,24716.96203
2017-01-04 07:00:00,5.364,87.7,0.087,7,2,0,24972.1519
2017-01-04 07:10:00,5.393,87.8,0.087,7,2,0,24911.39241
2017-01-04 07:20:00,5.524,87.7,0.088,7,2,0,24443.5443
2017-01-04 07:30:00,5.576,87.4,0.091,7,2,0,24030.37975
2017-01-04 07:40:00,5.421,86.9,0.09,7,2,0,23763.03797
2017-01-04 07:50:00,5.336,86.7,0.089,7,2,0,23605.06329
2017-01-04 08:00:00,5.139,86.9,0.085,8,2,0,24066.83544
2017-01-04 08:10:00,5.01,87.2,0.09,8,2,0,24637.97468
2017-01-04 08:20:00,5.099,87.4,0.084,8,2,0,24990.37975
2017-01-04 08:30:00,4.917,87.5,0.09,8,2,0,25482.53165
2017-01-04 08:40:00,4.779,87.7,0.086,8,2,0,26041.51899
2017-01-04 08:50:00,4.873,87.8,0.089,8,2,0,26472.91139
2017-01-04 09:00:00,4.872,87.2,0.088,9,2,0,26849.62025
2017-01-04 09:10:00,5.009,86.9,0.084,9,2,0,27706.32911
2017-01-04 09:20:00,5.065,86.6,0.088,9,2,0,28441.51899
2017-01-04 09:30:00,5.218,86.3,0.089,9,2,0,28891.13924
2017-01-04 09:40:00,5.54,85.9,0.088,9,2,0,29122.02532
2017-01-04 09:50:00,5.738,84.7,0.089,9,2,0,28599.49367
2017-01-04 10:00:00,6.0,84.1,0.091,10,2,0,29122.02532
2017-01-04 10:10:00,6.271,83.0,0.09,10,2,0,29134.17722
2017-01-04 10:20:00,6.593,81.6,0.09,10,2,0,29899.74684
2017-01-04 10:30:00,6.933,81.2,0.09,10,2,0,30507.34177
2017-01-04 10:40:00,7.22,81.2,0.091,10,2,0,30932.65823
2017-01-04 10:50:00,7.54,81.0,0.091,10,2,0,31266.83544
2017-01-04 11:00:00,8.01,79.8,0.088,11,2,0,31485.56962
2017-01-04 11:10:00,8.57,79.0,0.088,11,2,0,31777.21519
2017-01-04 11:20:00,9.04,78.5,0.09,11,2,0,32111.39241
2017-01-04 11:30:00,9.6,77.3,0.09,11,2,0,32615.6962
2017-01-04 11:40:00,10.14,75.6,0.094,11,2,0,34444.55696
2017-01-04 11:50:00,10.8,73.5,0.089,11,2,0,34438.48101
2017-01-04 12:00:00,11.47,70.1,0.085,12,2,0,33873.41772
2017-01-04 12:10:00,12.0,67.75,0.086,12,2,0,33988.86076
2017-01-04 12:20:00,12.6,66.24,0.088,12,2,0,34158.98734
2017-01-04 12:30:00,13.19,65.44,0.086,12,2,0,34444.55696
2017-01-04 12:40:00,13.66,65.01,0.087,12,2,0,34256.20253
2017-01-04 12:50:00,13.92,63.81,0.086,12,2,0,34116.4557
2017-01-04 13:00:00,14.41,63.77,0.084,13,2,0,33855.18987
2017-01-04 13:10:00,14.86,61.6,0.087,13,2,0,33703.29114
2017-01-04 13:20:00,15.34,60.2,0.085,13,2,0,33593.92405
2017-01-04 13:30:00,16.13,58.43,0.085,13,2,0,33180.75949
2017-01-04 13:40:00,16.38,55.89,0.084,13,2,0,32870.88608
2017-01-04 13:50:00,17.05,55.46,0.087,13,2,0,32810.12658
2017-01-04 14:00:00,17.65,53.72,0.084,14,2,0,32676.4557
2017-01-04 14:10:00,17.55,50.78,0.082,14,2,0,32433.41772
2017-01-04 14:20:00,17.43,50.65,0.076,14,2,0,32342.27848
2017-01-04 14:30:00,17.4,53.26,0.077,14,2,0,32506.32911
2017-01-04 14:40:00,17.42,53.72,0.077,14,2,0,32706.83544
2017-01-04 14:50:00,17.49,56.59,0.077,14,2,0,32488.10127
2017-01-04 15:00:00,17.33,57.36,0.075,15,2,0,32475.94937
2017-01-04 15:10:00,17.23,59.17,0.075,15,2,0,32591.39241
2017-01-04 15:20:00,17.4,59.07,0.077,15,2,0,32336.20253
2017-01-04 15:30:00,17.38,59.6,0.077,15,2,0,32220.75949
2017-01-04 15:40:00,17.24,60.4,0.073,15,2,0,32293.67089
2017-01-04 15:50:00,17.07,61.2,0.073,15,2,0,31983.79747
2017-01-04 16:00:00,17.09,61.8,0.074,16,2,0,31552.40506
2017-01-04 16:10:00,17.3,61.47,0.075,16,2,0,31406.58228
2017-01-04 16:20:00,17.26,61.17,0.075,16,2,0,31613.16456
2017-01-04 16:30:00,17.36,61.04,0.077,16,2,0,31692.1519
2017-01-04 16:40:00,17.6,60.67,0.081,16,2,0,31752.91139
2017-01-04 16:50:00,17.57,59.83,0.077,16,2,0,31673.92405
2017-01-04 17:00:00,17.57,60.33,0.076,17,2,0,32166.07595
2017-01-04 17:10:00,17.24,61.83,0.074,17,2,0,33277.97468
2017-01-04 17:20:00,16.89,63.5,0.075,17,2,0,35513.92405
2017-01-04 17:30:00,16.35,66.23,0.073,17,2,0,38339.24051
2017-01-04 17:40:00,15.84,67.87,0.074,17,2,0,41182.78481
2017-01-04 17:50:00,15.44,69.54,0.073,17,2,0,42179.24051
2017-01-04 18:00:00,14.98,71.1,0.077,18,2,0,42938.73418
2017-01-04 18:10:00,14.57,72.3,0.079,18,2,0,43309.36709
2017-01-04 18:20:00,14.13,73.2,0.081,18,2,0,43485.56962
2017-01-04 18:30:00,13.22,75.6,0.083,18,2,0,43133.16456
2017-01-04 18:40:00,12.87,76.7,0.073,18,2,0,43242.53165
2017-01-04 18:50:00,12.43,77.4,0.073,18,2,0,43187.8481
2017-01-04 19:00:00,12.21,77.6,0.069,19,2,0,43163.5443
2017-01-04 19:10:00,12.06,78.1,0.075,19,2,0,43145.31646
2017-01-04 19:20:00,12.26,79.8,0.087,19,2,0,43388.35443
2017-01-04 19:30:00,13.39,79.2,0.086,19,2,0,42592.40506
2017-01-04 19:40:00,13.83,71.8,0.088,19,2,0,42203.5443
2017-01-04 19:50:00,13.83,67.63,0.09,19,2,0,42397.97468
2017-01-04 20:00:00,13.8,66.7,0.086,20,2,0,42197.46835
2017-01-04 20:10:00,13.72,66.66,0.088,20,2,0,42501.26582
2017-01-04 20:20:00,13.55,67.73,0.089,20,2,0,42774.68354
2017-01-04 20:30:00,13.44,68.2,0.083,20,2,0,42653.16456
2017-01-04 20:40:00,13.32,68.83,0.087,20,2,0,42337.21519
2017-01-04 20:50:00,13.1,69.16,0.084,20,2,0,41832.91139
2017-01-04 21:00:00,12.82,69.5,0.086,21,2,0,41456.20253
2017-01-04 21:10:00,12.49,70.5,0.081,21,2,0,41055.18987
2017-01-04 21:20:00,12.28,70.8,0.083,21,2,0,40721.01266
2017-01-04 21:30:00,12.09,71.3,0.083,21,2,0,40210.63291
2017-01-04 21:40:00,11.9,71.1,0.088,21,2,0,39293.16456
2017-01-04 21:50:00,11.36,72.2,0.083,21,2,0,38624.81013
2017-01-04 22:00:00,10.96,73.9,0.084,22,2,0,38357.46835
2017-01-04 22:10:00,10.58,75.5,0.086,22,2,0,37531.13924
2017-01-04 22:20:00,10.44,76.3,0.082,22,2,0,37026.83544
2017-01-04 22:30:00,10.59,76.3,0.08,22,2,0,36188.35443
2017-01-04 22:40:00,10.66,75.7,0.087,22,2,0,35064.3038
2017-01-04 22:50:00,10.57,75.9,0.085,22,2,0,34323.03797
2017-01-04 23:00:00,10.4,76.1,0.085,23,2,0,33302.27848
2017-01-04 23:10:00,10.27,75.9,0.085,23,2,0,32342.27848
2017-01-04 23:20:00,9.89,77.6,0.083,23,2,0,31339.74684
2017-01-04 23:30:00,9.64,77.9,0.083,23,2,0,30343.29114
2017-01-04 23:40:00,9.64,77.7,0.084,23,2,0,29595.94937
2017-01-04 23:50:00,9.46,78.0,0.086,23,2,0,28708.86076
2017-01-05 00:00:00,9.0,79.7,0.085,0,3,0,27663.79747
2017-01-05 00:10:00,8.81,80.4,0.089,0,3,0,26715.94937
2017-01-05 00:20:00,9.04,80.1,0.087,0,3,0,26205.56962
2017-01-05 00:30:00,9.21,78.5,0.084,0,3,0,25622.27848
2017-01-05 00:40:00,9.03,77.4,0.086,0,3,0,25130.12658
2017-01-05 00:50:00,8.9,77.8,0.083,0,3,0,24540.75949
2017-01-05 01:00:00,8.39,80.1,0.084,1,3,0,24121.51899
2017-01-05 01:10:00,8.45,80.1,0.085,1,3,0,23811.64557
2017-01-05 01:20:00,8.54,78.6,0.085,1,3,0,23398.48101
2017-01-05 01:30:00,8.26,79.9,0.087,1,3,0,23021.77215
2017-01-05 01:40:00,8.04,80.4,0.087,1,3,0,21745.82278
2017-01-05 01:50:00,7.85,81.7,0.086,1,3,0,21253.67089
2017-01-05 02:00:00,7.78,81.5,0.087,2,3,0,20937.72152
2017-01-05 02:10:00,7.76,80.9,0.083,2,3,0,21435.94937
2017-01-05 02:20:00,7.72,81.3,0.088,2,3,0,21994.93671
2017-01-05 02:30:00,7.9,80.9,0.087,2,3,0,21757.97468
2017-01-05 02:40:00,7.87,80.0,0.081,2,3,0,21502.78481
2017-01-05 02:50:00,7.73,80.4,0.086,2,3,0,21393.41772
2017-01-05 03:00:00,7.53,81.3,0.084,3,3,0,21302.27848
2017-01-05 03:10:00,7.52,81.0,0.084,3,3,0,21356.96203
2017-01-05 03:20:00,7.53,80.7,0.082,3,3,0,21022.78481
2017-01-05 03:30:00,7.68,79.2,0.081,3,3,0,21010.63291
2017-01-05 03:40:00,7.57,78.1,0.083,3,3,0,20870.88608
2017-01-05 03:50:00,7.44,77.0,0.083,3,3,0,20889.11392
2017-01-05 04:00:00,7.27,77.4,0.08,4,3,0,20876.96203
2017-01-05 04:10:00,7.16,78.4,0.087,4,3,0,20846.58228
2017-01-05 04:20:00,6.985,79.5,0.087,4,3,0,20737.21519
2017-01-05 04:30:00,6.902,79.6,0.088,4,3,0,20834.43038
2017-01-05 04:40:00,6.898,79.4,0.085,4,3,0,20949.87342
2017-01-05 04:50:00,6.982,77.8,0.086,4,3,0,20943.79747
2017-01-05 05:00:00,6.998,77.3,0.083,5,3,0,21144.3038
2017-01-05 05:10:00,7.31,76.7,0.083,5,3,0,21247.59494
2017-01-05 05:20:00,7.36,75.1,0.086,5,3,0,21442.02532
2017-01-05 05:30:00,7.03,76.0,0.083,5,3,0,21557.46835
2017-01-05 05:40:00,6.8,78.0,0.085,5,3,0,21922.02532
2017-01-05 05:50:00,6.922,76.7,0.085,5,3,0,22402.02532
2017-01-05 06:00:00,6.923,72.5,0.087,6,3,0,23179.74684
2017-01-05 06:10:00,7.05,71.9,0.085,6,3,0,23598.98734
2017-01-05 06:20:00,7.02,72.9,0.084,6,3,0,23750.88608
2017-01-05 06:30:00,7.1,73.4,0.086,6,3,0,24224.81013
2017-01-05 06:40:00,6.894,73.7,0.083,6,3,0,24583.29114
2017-01-05 06:50:00,6.438,79.3,0.085,6,3,0,24613.67089
2017-01-05 07:00:00,5.973,80.6,0.089,7,3,0,24431.39241
2017-01-05 07:10:00,5.967,79.9,0.085,7,3,0,24771.64557
2017-01-05 07:20:00,6.344,77.0,0.086,7,3,0,24328.10127
2017-01-05 07:30:00,6.165,78.9,0.088,7,3,0,24419.24051
2017-01-05 07:40:00,5.944,81.2,0.087,7,3,0,24103.29114
2017-01-05 07:50:00,5.915,81.8,0.088,7,3,0,23817.72152
2017-01-05 08:00:00,5.852,81.7,0.086,8,3,0,24121.51899
2017-01-05 08:10:00,6.054,81.1,0.085,8,3,0,24558.98734
2017-01-05 08:20:00,5.695,82.1,0.087,8,3,0,25312.40506
2017-01-05 08:30:00,5.731,83.2,0.086,8,3,0,25725.56962
2017-01-05 08:40:00,5.814,83.1,0.085,8,3,0,26053.67089
2017-01-05 08:50:00,5.33,81.5,0.085,8,3,0,26223.79747
2017-01-05 09:00:00,5.578,78.6,0.084,9,3,0,27153.41772
2017-01-05 09:10:00,6.087,75.2,0.085,9,3,0,27572.65823
2017-01-05 09:20:00,6.135,74.6,0.085,9,3,0,28064.81013
2017-01-05 09:30:00,5.959,75.5,0.082,9,3,0,29000.50633
2017-01-05 09:40:00,6.549,73.7,0.082,9,3,0,29194.93671
2017-01-05 09:50:00,6.844,71.2,0.085,9,3,0,29474.43038
2017-01-05 10:00:00,7.12,69.32,0.085,10,3,0,29589.87342
2017-01-05 10:10:00,7.5,66.81,0.086,10,3,0,29766.07595
2017-01-05 10:20:00,8.16,65.28,0.086,10,3,0,30416.20253
2017-01-05 10:30:00,8.7,62.64,0.086,10,3,0,31218.22785
2017-01-05 10:40:00,8.82,65.24,0.084,10,3,0,31552.40506
2017-01-05 10:50:00,9.13,64.67,0.087,10,3,0,31904.81013
2017-01-05 11:00:00,9.73,63.47,0.086,11,3,0,31989.87342
2017-01-05 11:10:00,10.31,63.71,0.083,11,3,0,32293.67089
2017-01-05 11:20:00,10.92,62.44,0.085,11,3,0,32494.17722
2017-01-05 11:30:00,11.58,59.17,0.086,11,3,0,32773.67089
2017-01-05 11:40:00,12.02,59.0,0.086,11,3,0,32907.34177
2017-01-05 11:50:00,12.61,60.1,0.084,11,3,0,32791.89873
2017-01-05 12:00:00,13.33,61.37,0.084,12,3,0,32682.53165
2017-01-05 12:10:00,14.15,62.6,0.085,12,3,0,33144.3038
2017-01-05 12:20:00,14.53,61.74,0.084,12,3,0,33642.53165
2017-01-05 12:30:00,14.93,59.53,0.085,12,3,0,33770.12658
2017-01-05 12:40:00,15.46,57.7,0.085,12,3,0,33417.72152
2017-01-05 12:50:00,15.9,57.5,0.082,12,3,0,33618.22785
2017-01-05 13:00:00,16.26,57.93,0.084,13,3,0,33514.93671
2017-01-05 13:10:00,16.33,59.37,0.082,13,3,0,33903.79747
2017-01-05 13:20:00,16.5,59.2,0.083,13,3,0,33691.13924
2017-01-05 13:30:00,16.7,59.2,0.082,13,3,0,33593.92405
2017-01-05 13:40:00,17.01,57.9,0.082,13,3,0,33575.6962
2017-01-05 13:50:00,17.14,57.23,0.086,13,3,0,33211.13924
2017-01-05 14:00:00,17.25,57.33,0.081,14,3,0,33022.78481
2017-01-05 14:10:00,17.3,57.3,0.085,14,3,0,33016.70886
2017-01-05 14:20:00,17.55,56.83,0.086,14,3,0,32822.27848
2017-01-05 14:30:00,17.64,55.89,0.085,14,3,0,32554.93671
2017-01-05 14:40:00,17.75,56.13,0.082,14,3,0,32457.72152
2017-01-05 14:50:00,17.9,55.43,0.085,14,3,0,32299.74684
2017-01-05 15:00:00,18.06,54.26,0.087,15,3,0,32135.6962
2017-01-05 15:10:00,18.2,53.29,0.088,15,3,0,32208.60759
2017-01-05 15:20:00,18.09,53.86,0.089,15,3,0,31929.11392
2017-01-05 15:30:00,18.4,53.52,0.088,15,3,0,31801.51899
2017-01-05 15:40:00,18.22,52.65,0.089,15,3,0,32020.25316
2017-01-05 15:50:00,18.34,52.42,0.086,15,3,0,31862.27848
2017-01-05 16:00:00,17.96,50.78,0.081,16,3,0,31661.77215
2017-01-05 16:10:00,17.33,51.38,0.079,16,3,0,31692.1519
2017-01-05 16:20:00,17.06,52.25,0.076,16,3,0,31649.62025
2017-01-05 16:30:00,17.09,52.32,0.076,16,3,0,31418.73418
2017-01-05 16:40:00,16.9,52.22,0.076,16,3,0,31740.75949
2017-01-05 16:50:00,16.85,52.78,0.074,16,3,0,32117.46835
2017-01-05 17:00:00,16.58,54.96,0.076,17,3,0,32463.79747
2017-01-05 17:10:00,16.29,56.19,0.077,17,3,0,33612.1519
2017-01-05 17:20:00,16.07,57.29,0.075,17,3,0,35775.18987
2017-01-05 17:30:00,15.9,58.32,0.077,17,3,0,38813.16456
2017-01-05 17:40:00,15.71,58.66,0.075,17,3,0,41140.25316
2017-01-05 17:50:00,15.62,59.16,0.079,17,3,0,42580.25316
2017-01-05 18:00:00,15.15,61.53,0.083,18,3,0,43248.60759
2017-01-05 18:10:00,14.47,62.46,0.09,18,3,0,43333.67089
2017-01-05 18:20:00,14.21,63.53,0.091,18,3,0,43661.77215
2017-01-05 18:30:00,13.91,64.66,0.087,18,3,0,43831.89873
2017-01-05 18:40:00,13.8,65.03,0.088,18,3,0,43716.4557
2017-01-05 18:50:00,13.44,65.56,0.088,18,3,0,43643.5443
2017-01-05 19:00:00,13.19,66.46,0.083,19,3,0,43704.3038
2017-01-05 19:10:00,12.81,67.96,0.073,19,3,0,43710.37975
2017-01-05 19:20:00,12.47,70.1,0.081,19,3,0,43819.74684
2017-01-05 19:30:00,12.51,70.4,0.071,19,3,0,43236.4557
2017-01-05 19:40:00,12.14,71.4,0.075,19,3,0,43072.40506
2017-01-05 19:50:00,11.95,72.4,0.069,19,3,0,42829.36709
2017-01-05 20:00:00,11.86,72.8,0.076,20,3,0,42914.43038
2017-01-05 20:10:00,11.51,73.6,0.088,20,3,0,43048.10127
2017-01-05 20:20:00,11.26,74.2,0.085,20,3,0,43187.8481
2017-01-05 20:30:00,10.98,76.2,0.074,20,3,0,43102.78481
2017-01-05 20:40:00,10.91,76.8,0.077,20,3,0,42890.12658
2017-01-05 20:50:00,10.68,78.5,0.074,20,3,0,42586.32911
2017-01-05 21:00:00,10.85,78.6,0.077,21,3,0,41924.05063
2017-01-05 21:10:00,11.0,79.7,0.088,21,3,0,41577.72152
2017-01-05 21:20:00,11.53,81.7,0.086,21,3,0,41134.17722
2017-01-05 21:30:00,12.17,80.6,0.092,21,3,0,40253.16456
2017-01-05 21:40:00,11.85,78.9,0.087,21,3,0,39366.07595
2017-01-05 21:50:00,11.28,79.9,0.085,21,3,0,39110.88608
2017-01-05 22:00:00,10.58,81.6,0.082,22,3,0,38321.01266
2017-01-05 22:10:00,10.47,83.1,0.084,22,3,0,37974.68354
2017-01-05 22:20:00,10.84,82.7,0.085,22,3,0,37269.87342
2017-01-05 22:30:00,10.79,80.7,0.09,22,3,0,36583.29114
2017-01-05 22:40:00,10.43,81.7,0.087,22,3,0,35969.62025
2017-01-05 22:50:00,10.08,82.9,0.088,22,3,0,35179.74684
2017-01-05 23:00:00,10.0,82.7,0.085,23,3,0,34177.21519
2017-01-05 23:10:00,9.81,83.2,0.085,23,3,0,33271.89873
2017-01-05 23:20:00,9.75,83.4,0.085,23,3,0,32427.34177
2017-01-05 23:30:00,9.46,83.6,0.084,23,3,0,31394.43038
2017-01-05 23:40:00,9.09,84.6,0.085,23,3,0,30422.27848
2017-01-05 23:50:00,9.11,84.8,0.088,23,3,0,29571.64557
2017-01-06 00:00:00,8.96,84.9,0.082,0,4,0,28623.79747
2017-01-06 00:10:00,8.91,85.6,0.084,0,4,0,28149.87342
2017-01-06 00:20:00,8.85,85.5,0.086,0,4,0,27578.73418
2017-01-06 00:30:00,8.86,85.6,0.086,0,4,0,26873.92405
2017-01-06 00:40:00,8.88,85.7,0.083,0,4,0,26102.27848
2017-01-06 00:50:00,8.78,85.5,0.082,0,4,0,25707.34177
2017-01-06 01:00:00,8.7,85.5,0.084,1,4,0,25045.06329
2017-01-06 01:10:00,8.57,85.8,0.085,1,4,0,24370.63291
2017-01-06 01:20:00,8.52,86.1,0.088,1,4,0,24078.98734
2017-01-06 01:30:00,8.39,86.7,0.085,1,4,0,23653.67089
2017-01-06 01:40:00,8.41,86.8,0.084,1,4,0,23544.3038
2017-01-06 01:50:00,8.46,87.0,0.088,1,4,0,23118.98734
2017-01-06 02:00:00,8.31,86.6,0.085,2,4,0,23052.1519
2017-01-06 02:10:00,8.13,86.7,0.083,2,4,0,22663.29114
2017-01-06 02:20:00,7.88,87.4,0.083,2,4,0,22231.89873
2017-01-06 02:30:00,7.91,87.5,0.081,2,4,0,21994.93671
2017-01-06 02:40:00,8.01,87.4,0.083,2,4,0,21836.96203
2017-01-06 02:50:00,8.22,87.6,0.086,2,4,0,21970.63291
2017-01-06 03:00:00,8.38,87.0,0.087,3,4,0,21988.86076
2017-01-06 03:10:00,8.43,86.8,0.089,3,4,0,22013.16456
2017-01-06 03:20:00,8.14,87.1,0.084,3,4,0,21788.35443
2017-01-06 03:30:00,8.37,87.2,0.088,3,4,0,21830.88608
2017-01-06 03:40:00,8.47,86.9,0.089,3,4,0,21678.98734
2017-01-06 03:50:00,8.19,87.0,0.088,3,4,0,21867.34177
2017-01-06 04:00:00,8.1,87.4,0.089,4,4,0,21727.59494
2017-01-06 04:10:00,7.93,87.7,0.084,4,4,0,21496.70886
2017-01-06 04:20:00,7.98,88.2,0.092,4,4,0,21472.40506
2017-01-06 04:30:00,8.07,88.1,0.085,4,4,0,21302.27848
2017-01-06 04:40:00,8.03,88.8,0.085,4,4,0,21241.51899
2017-01-06 04:50:00,8.01,88.9,0.087,4,4,0,21478.48101
2017-01-06 05:00:00,7.95,88.9,0.08,5,4,0,21545.31646
2017-01-06 05:10:00,8.09,88.8,0.086,5,4,0,21606.07595
2017-01-06 05:20:00,8.2,88.7,0.08,5,4,0,21745.82278
